,Date,Low,High,Close,Open
1160,2009-03-30,336.055,343.81,342.69,342.548
1159,2009-03-27,345.47,351.9961,347.7,350.0
1158,2009-03-26,348.5,359.16,353.29,353.13
1157,2009-03-25,336.25,351.34,344.07,350.4
1156,2009-03-24,344.0,353.84,347.32,346.5
1155,2009-03-23,333.03,349.45,348.601,333.56
1154,2009-03-20,326.34,332.99,330.16,330.3
1153,2009-03-19,327.38,336.0,329.94,331.68
1152,2009-03-18,328.0537,340.0,333.1,334.79
1151,2009-03-17,319.09,335.34,335.34,320.18
1150,2009-03-16,318.59,329.73,319.69,325.99
1149,2009-03-13,319.0301,327.46,324.42,326.1
1148,2009-03-12,313.65,325.0,323.53,317.54
1147,2009-03-11,305.71,320.0,317.91,310.1
1146,2009-03-10,294.25,310.5,308.17,298.25
1145,2009-03-09,289.45,306.57,290.89,299.646
1144,2009-03-06,294.249,310.19,308.57,307.22
1143,2009-03-05,302.64,319.08,305.64,316.22
1142,2009-03-04,315.38,329.0,318.92,323.16
1141,2009-03-03,322.35,333.69,325.48,330.07
1140,2009-03-02,326.0,340.6999,327.16,333.33
1139,2009-02-27,331.11,343.82,337.99,332.95
1138,2009-02-26,337.16,352.49,337.18,345.98
1137,2009-02-25,338.92,352.3,341.64,342.15
1136,2009-02-24,330.89,349.62,345.45,331.02
1135,2009-02-23,329.55,349.8,330.06,347.0
1134,2009-02-20,335.0,348.92,346.45,338.05
1133,2009-02-19,341.41,359.8,342.64,357.5
1132,2009-02-18,340.52,353.38,353.11,347.04
1131,2009-02-17,339.69,347.09,342.66,345.59
1130,2009-02-13,355.23,362.99,357.68,361.43
1129,2009-02-12,351.48,363.62,363.05,353.16
1128,2009-02-11,353.0,365.0,358.04,358.96
1127,2009-02-10,357.89,377.5,358.51,375.26
1126,2009-02-09,367.3,381.0,378.77,370.82
1125,2009-02-06,355.44,373.81,371.28,356.46
1124,2009-02-05,337.0,355.38,353.72,340.47
1123,2009-02-04,339.17,354.44,343.0,340.296
1122,2009-02-03,333.8285,343.0,340.45,342.57
1121,2009-02-02,332.0,345.0,340.57,334.27
1120,2009-01-30,336.001,348.8,338.53,344.69
1119,2009-01-29,340.11,345.05,343.32,344.54
1118,2009-01-28,336.31,352.33,348.67,337.98
1117,2009-01-27,324.27,333.87,331.48,326.0
1116,2009-01-26,320.56,328.0,323.87,324.85
1115,2009-01-23,304.22,331.96,324.7,309.279
1114,2009-01-22,295.15,309.35,306.5,298.04
1113,2009-01-21,288.35,303.5,303.08,289.79
1112,2009-01-20,282.75,299.5,282.75,299.14
1111,2009-01-16,295.7,308.25,299.67,305.02
1110,2009-01-15,286.79,303.58,298.99,297.57
1109,2009-01-14,297.75,313.8,300.97,310.0
1108,2009-01-13,310.39,320.6,314.32,311.77
1107,2009-01-12,310.23,318.95,312.69,316.31
1106,2009-01-09,313.4,327.5,315.07,327.5
1105,2009-01-08,317.34,325.19,325.19,318.28
1104,2009-01-07,318.75,330.9099,322.01,328.32
1103,2009-01-06,326.39,340.799,334.06,332.98
1102,2009-01-05,315.0,331.24,328.05,321.0
1101,2009-01-02,305.5,321.8199,321.32,308.5995
1100,2008-12-31,302.6101,311.0,307.65,304.2
1099,2008-12-30,298.71,306.81,303.11,300.8
1098,2008-12-29,291.58,301.38,297.42,300.22
1097,2008-12-26,298.31,305.26,300.36,304.07
1096,2008-12-24,298.38,306.34,302.95,301.4799
1095,2008-12-23,296.67,303.31,298.02,300.43
1094,2008-12-22,290.63,309.5,297.11,308.56
1093,2008-12-19,309.0,317.79,310.17,316.27
1092,2008-12-18,309.11,320.35,310.28,316.7
1091,2008-12-17,312.42,322.13,315.24,318.64
1090,2008-12-16,311.27,329.5,325.28,314.52
1089,2008-12-15,305.11,318.49,310.67,314.01
1088,2008-12-12,294.0,316.47,315.76,295.71
1087,2008-12-11,297.8,312.88,300.22,304.17
1086,2008-12-10,304.51,314.9,308.82,309.24
1085,2008-12-09,297.01,318.0,305.97,297.69
1084,2008-12-08,282.0,309.44,302.11,289.99
1083,2008-12-05,264.02,284.24,283.99,271.02
1082,2008-12-04,268.77,283.49,274.34,276.53
1081,2008-12-03,265.34,281.36,279.43,269.85
1080,2008-12-02,262.5801,277.78,275.11,269.73
1079,2008-12-01,265.983,287.3799,265.99,286.68
1078,2008-11-28,288.2801,296.45,292.96,290.58
1077,2008-11-26,276.2,295.46,292.09,280.28
1076,2008-11-25,267.32,286.66,282.05,268.68
1075,2008-11-24,249.01,269.95,257.44,269.26
1074,2008-11-21,247.3,269.37,262.43,262.51
1073,2008-11-20,259.04,282.94,259.56,274.89
1072,2008-11-19,278.58,300.19,280.18,295.39
1071,2008-11-18,285.35,303.73,297.42,301.57
1070,2008-11-17,297.95,310.16,300.12,303.0
1069,2008-11-14,302.56,324.99,310.02,303.25
1068,2008-11-13,280.0,313.0,312.08,291.77
1067,2008-11-12,287.76,312.4899,291.0,302.05
1066,2008-11-11,300.521,316.3,311.46,308.69
1065,2008-11-10,309.47,329.444,318.78,328.0
1064,2008-11-07,325.331,341.15,331.14,333.12
1063,2008-11-06,325.81,344.42,331.22,339.97
1062,2008-11-05,341.31,368.88,342.24,362.15
1061,2008-11-04,345.5,372.36,366.94,353.44
1060,2008-11-03,341.43,362.99,346.49,357.58
1059,2008-10-31,354.27,371.9599,359.36,356.16
1058,2008-10-30,358.37,372.0,359.69,368.46
1057,2008-10-29,352.37,371.0,358.0,365.79
1056,2008-10-28,328.51,369.31,368.75,339.05
1055,2008-10-27,325.6,343.0,329.49,334.81
1054,2008-10-24,324.74,350.47,339.29,326.47
1053,2008-10-23,337.99,358.0,352.32,353.65
1052,2008-10-22,344.0,369.69,355.67,356.99
1051,2008-10-21,362.0,383.78,362.75,372.39
1050,2008-10-20,359.59,380.98,379.32,379.75
1049,2008-10-17,363.55,386.0,372.54,378.96
1048,2008-10-16,309.44,356.5,353.02,332.76
1047,2008-10-15,338.83,359.0,339.17,354.65
1046,2008-10-14,357.0,394.5,362.71,393.53
1045,2008-10-13,345.75,381.95,381.02,355.79
1044,2008-10-10,310.3,341.89,332.0,313.16
1043,2008-10-09,321.67,348.5661,328.98,344.52
1042,2008-10-08,326.11,358.99,338.11,330.16
1041,2008-10-07,345.37,374.98,346.01,373.33
1040,2008-10-06,357.16,375.99,371.21,373.98
1039,2008-10-03,383.07,412.4999,386.91,399.9
1038,2008-10-02,386.0,409.98,390.49,409.79
1037,2008-10-01,403.1,416.98,411.72,411.15
1036,2008-09-30,392.32,425.08,400.52,395.98
1035,2008-09-29,380.71,423.51,381.0,419.51
1034,2008-09-26,421.0301,437.16,431.04,428.0
1033,2008-09-25,435.98,450.0,439.6,438.84
1032,2008-09-24,430.11,445.0,435.11,430.34
1031,2008-09-23,425.7201,440.79,429.27,433.25
1030,2008-09-22,429.0,454.13,430.14,454.13
1029,2008-09-19,443.28,462.07,449.15,461.0
1028,2008-09-18,410.5,439.18,439.08,422.64
1027,2008-09-17,413.44,439.14,414.49,438.48
1026,2008-09-16,425.49,449.28,442.93,425.96
1025,2008-09-15,423.71,441.97,433.86,424.0
1024,2008-09-12,429.0,441.99,437.66,430.21
1023,2008-09-11,406.38,435.09,433.75,408.35
1022,2008-09-10,409.68,424.48,414.16,424.47
1021,2008-09-09,415.0,432.38,418.66,423.17
1020,2008-09-08,417.5501,452.94,419.95,452.02
1019,2008-09-05,440.08,452.456,444.25,445.49
1018,2008-09-04,449.4,463.24,450.26,460.0
1017,2008-09-03,459.58,474.2899,464.41,468.195
1016,2008-09-02,461.42,482.18,465.25,476.77
1015,2008-08-29,462.33,471.01,463.29,469.75
1014,2008-08-28,470.33,476.45,473.78,472.49
1013,2008-08-27,464.84,474.83,468.58,473.73
1012,2008-08-26,470.59,483.46,474.16,483.46
1011,2008-08-25,481.5,497.0,483.01,486.11
1010,2008-08-22,489.48,494.876,490.59,491.5
1009,2008-08-21,479.27,489.8999,486.53,482.92
1008,2008-08-20,482.5701,496.69,485.0,494.72
1007,2008-08-19,486.63,498.28,490.5,490.43
1006,2008-08-18,495.5101,510.0,498.3,509.84
1005,2008-08-15,505.5,510.66,510.15,506.99
1004,2008-08-14,496.29,507.61,505.49,497.7
1003,2008-08-13,493.88,503.54,500.03,501.6
1002,2008-08-12,498.0,506.13,502.61,502.0
1001,2008-08-11,491.78,508.88,500.84,492.47
1000,2008-08-08,475.69,495.75,495.01,480.15
999,2008-08-07,476.41,484.0,479.12,482.0
998,2008-08-06,472.51,489.77,486.34,478.37
997,2008-08-05,466.33,480.08,479.85,467.89
996,2008-08-04,461.9,473.01,463.0,468.8
995,2008-08-01,462.5,473.22,467.86,472.06
994,2008-07-31,471.44,480.89,473.75,475.96
993,2008-07-30,472.81,486.02,482.7,485.5
992,2008-07-29,478.0,487.26,483.11,479.3
991,2008-07-28,475.13,492.09,477.12,492.09
990,2008-07-25,481.5,493.132,491.98,486.96
989,2008-07-24,475.62,496.87,475.62,496.84
988,2008-07-23,478.1,497.23,489.22,482.0
987,2008-07-22,465.6005,480.25,477.11,467.0
986,2008-07-21,465.7,484.09,468.8,480.44
985,2008-07-18,478.19,498.98,481.32,498.84
984,2008-07-17,524.5,537.05,533.44,535.35
983,2008-07-16,510.6,536.5,535.6,514.04
982,2008-07-15,501.1,527.5,516.09,516.28
981,2008-07-14,515.45,540.0641,521.62,536.5
980,2008-07-11,519.43,539.5,533.8,536.5
979,2008-07-10,530.721,549.5,540.57,545.0
978,2008-07-09,540.73,555.68,541.55,550.76
977,2008-07-08,540.0,555.19,554.53,545.34
976,2008-07-07,535.6,549.0,543.91,542.33
975,2008-07-03,527.5,539.23,537.0,531.0
974,2008-07-02,526.06,540.38,527.04,535.77
973,2008-07-01,517.0,536.72,534.73,520.0
972,2008-06-30,523.06,538.0,526.42,532.25
971,2008-06-27,515.09,530.0,528.07,527.41
970,2008-06-26,528.26,544.93,528.82,544.59
969,2008-06-25,543.67,557.7999,551.0,544.0
968,2008-06-24,535.1,551.19,542.3,544.86
967,2008-06-23,542.02,553.15,545.21,545.36
966,2008-06-20,544.51,556.98,546.43,547.84
965,2008-06-19,550.81,563.78,560.2,554.87
964,2008-06-18,559.16,568.99,562.38,564.96
963,2008-06-17,568.38,578.07,569.46,576.02
962,2008-06-16,566.5,579.1,572.81,566.5
961,2008-06-13,561.336,575.7,571.51,561.95
960,2008-06-12,546.88,558.0,552.95,548.01
959,2008-06-11,544.46,557.34,545.2,556.0
958,2008-06-10,546.78,558.82,554.17,549.3
957,2008-06-09,545.4,570.0,557.87,568.06
956,2008-06-06,567.0,580.72,567.0,579.89
955,2008-06-05,576.21,588.04,586.3,576.21
954,2008-06-04,564.55,578.0,572.22,565.33
953,2008-06-03,560.61,580.4999,567.3,577.945
952,2008-06-02,571.2701,583.89,575.0,582.5
951,2008-05-30,581.3,589.92,585.8,583.47
950,2008-05-29,573.2,585.88,583.0,574.79
949,2008-05-28,561.1,571.49,568.24,567.96
948,2008-05-27,543.85,562.6,560.9,544.26
947,2008-05-23,537.81,553.0,544.62,546.91
946,2008-05-22,540.25,554.21,549.46,551.67
945,2008-05-21,547.89,581.41,549.99,577.79
944,2008-05-20,572.91,582.48,578.6,574.63
943,2008-05-19,573.52,588.88,577.52,578.55
942,2008-05-16,578.32,584.68,580.0701,581.43
941,2008-05-15,575.61,582.95,581.0,579.0
940,2008-05-14,575.25,591.19,576.3,586.5
939,2008-05-13,578.55,587.95,583.0,587.0
938,2008-05-12,568.91,586.75,584.94,574.75
937,2008-05-09,571.3,585.0,573.2,579.5
936,2008-05-08,578.91,589.3,583.01,586.2
935,2008-05-07,576.43,599.49,579.0,590.7
934,2008-05-06,583.0,592.0,586.36,591.0
933,2008-05-05,587.13,599.0,594.9,599.0
932,2008-05-02,579.3,602.45,581.29,598.84
931,2008-05-01,576.972,594.93,593.08,578.31
930,2008-04-30,558.47,584.86,574.29,562.27
929,2008-04-29,550.01,563.4,558.47,550.22
928,2008-04-28,539.0,556.81,552.12,544.0
927,2008-04-25,542.73,553.0,544.06,548.7
926,2008-04-24,540.02,554.49,543.04,551.29
925,2008-04-23,540.95,559.31,546.49,558.0
924,2008-04-22,537.56,560.8299,555.0,537.8
923,2008-04-21,530.29,542.59,537.79,539.0
922,2008-04-18,524.77,547.7,539.41,535.0
921,2008-04-17,446.52,459.37,449.54,455.64
920,2008-04-16,441.0,458.28,455.03,444.3
919,2008-04-15,443.72,459.72,446.84,451.66
918,2008-04-14,450.15,457.45,451.66,457.16
917,2008-04-11,455.01,467.26,457.45,464.07
916,2008-04-10,461.85,473.864,469.08,464.96
915,2008-04-09,457.54,472.0,464.19,469.13
914,2008-04-08,462.01,474.14,467.81,473.04
913,2008-04-07,473.53,485.44,476.82,477.03
912,2008-04-04,456.2,477.83,471.09,457.01
911,2008-04-03,448.13,463.29,455.12,461.73
910,2008-04-02,460.39,475.74,465.7,469.9
909,2008-04-01,446.87,466.5,465.71,447.74
908,2008-03-31,432.01,442.69,440.47,435.64
907,2008-03-28,434.31,453.569,438.08,447.46
906,2008-03-27,440.49,448.61,444.08,446.0
905,2008-03-26,449.29,462.87,458.19,452.59
904,2008-03-25,446.0,457.47,450.78,457.46
903,2008-03-24,437.72,465.78,460.56,438.43
902,2008-03-20,417.5,435.7,433.55,427.32
901,2008-03-19,431.67,447.5,432.0,441.11
900,2008-03-18,425.5301,440.84,439.16,428.98
899,2008-03-17,412.11,433.71,419.87,427.99
898,2008-03-14,430.62,449.34,437.92,442.98
897,2008-03-13,428.78,446.98,443.01,432.67
896,2008-03-12,438.07,447.88,440.18,440.01
895,2008-03-11,424.65,440.15,439.8399,425.26
894,2008-03-10,413.04,431.0,413.62,428.83
893,2008-03-07,426.24,440.0,433.35,428.88
892,2008-03-06,431.18,453.3,432.7,447.69
891,2008-03-05,444.0,454.17,447.6999,445.25
890,2008-03-04,435.78,453.36,444.6,450.95
889,2008-03-03,450.11,472.72,457.02,471.51
888,2008-02-29,464.65,479.74,471.18,476.5
887,2008-02-28,467.36,479.09,475.39,470.5
886,2008-02-27,459.64,475.49,472.86,460.13
885,2008-02-26,446.85,466.47,464.19,461.2
884,2008-02-25,485.74,506.5,486.44,505.95
883,2008-02-22,497.5501,509.0,507.8,502.06
882,2008-02-21,499.5,513.21,502.86,512.85
881,2008-02-20,498.82,511.01,509.0,503.51
880,2008-02-19,506.5,535.06,508.95,534.94
879,2008-02-15,524.33,532.66,529.64,528.31
878,2008-02-14,531.0,541.04,532.25,538.35
877,2008-02-13,518.69,534.99,534.62,522.5
876,2008-02-12,513.03,530.6,518.09,523.39
875,2008-02-11,513.4,523.71,521.16,520.52
874,2008-02-08,508.7,517.73,516.69,509.41
873,2008-02-07,494.76,514.19,504.95,496.86
872,2008-02-06,497.93,511.17,501.71,511.14
871,2008-02-05,488.52,509.0,506.7995,489.43
870,2008-02-04,492.55,512.78,495.43,509.07
869,2008-02-01,510.0,536.67,515.9,528.67
868,2008-01-31,534.2901,573.0,564.3,539.01
867,2008-01-30,543.51,560.43,548.27,549.19
866,2008-01-29,540.67,561.33,550.52,560.47
865,2008-01-28,548.6,572.239,555.98,570.97
864,2008-01-25,566.18,595.0,566.4,591.81
863,2008-01-24,554.14,579.69,574.49,558.8
862,2008-01-23,519.0,568.0,548.6201,560.71
861,2008-01-22,561.2,597.5,584.35,562.03
860,2008-01-18,598.45,609.99,600.25,608.36
859,2008-01-17,598.01,625.74,600.79,620.76
858,2008-01-16,601.93,639.99,615.95,628.97
857,2008-01-15,635.38,649.05,637.65,645.9
856,2008-01-14,645.25,657.4,653.82,651.14
855,2008-01-11,630.11,649.47,638.25,642.7
854,2008-01-10,640.11,657.2,646.73,645.01
853,2008-01-09,622.51,653.34,653.2,630.04
852,2008-01-08,631.0,659.96,631.6799,653.0
851,2008-01-07,637.35,662.28,649.25,653.94
850,2008-01-04,655.0,680.96,657.0,679.69
849,2008-01-03,676.52,686.85,685.33,685.26
848,2008-01-02,677.7301,697.37,685.19,692.87
847,2007-12-31,690.58,702.49,691.48,698.57
846,2007-12-28,696.54,707.95,702.53,704.93
845,2007-12-27,700.7383,716.0,700.74,707.07
844,2007-12-26,698.21,713.22,710.84,698.99
843,2007-12-24,693.06,700.73,700.73,694.99
842,2007-12-21,693.24,699.26,696.69,697.88
841,2007-12-20,680.61,691.0,689.69,685.83
840,2007-12-19,669.0,679.5,677.37,674.21
839,2007-12-18,652.5,676.71,673.35,674.16
838,2007-12-17,663.67,695.42,669.23,688.0
837,2007-12-14,687.26,699.7,689.96,687.51
836,2007-12-13,681.21,697.62,694.05,696.31
835,2007-12-12,688.5,714.32,699.35,714.0
834,2007-12-11,698.78,720.99,699.204,719.94
833,2007-12-10,714.0,724.8,718.42,715.99
832,2007-12-07,710.5,718.0,714.87,714.99
831,2007-12-06,697.01,716.56,715.26,697.8
830,2007-12-05,687.5,698.93,698.51,692.73
829,2007-12-04,677.1201,692.0,684.16,678.31
828,2007-12-03,681.14,695.0,681.53,691.01
827,2007-11-30,682.11,711.06,693.0,711.0
826,2007-11-29,687.77,702.79,697.0,690.75
825,2007-11-28,672.14,694.3,692.26,682.11
824,2007-11-27,650.26,676.43,673.57,674.8
823,2007-11-26,665.0,693.4,666.0,680.2
822,2007-11-23,668.11,678.28,676.7,670.0
821,2007-11-21,642.0801,669.97,660.52,643.77
820,2007-11-20,632.87,659.1,648.54,636.48
819,2007-11-19,618.5,636.77,625.85,629.59
818,2007-11-16,616.02,635.49,633.63,633.94
817,2007-11-15,624.0,647.5,629.65,638.57
816,2007-11-14,636.27,675.49,641.68,673.28
815,2007-11-13,632.07,660.92,660.55,645.48
814,2007-11-12,626.21,669.93,632.07,657.74
813,2007-11-09,661.21,681.88,663.97,675.78
812,2007-11-08,677.18,734.89,693.84,734.6
811,2007-11-07,723.14,747.24,732.9399,741.13
810,2007-11-06,725.0,741.79,741.79,737.56
809,2007-11-05,706.07,730.23,725.65,706.99
808,2007-11-02,697.34,713.58,711.25,710.51
807,2007-11-01,701.78,713.72,703.21,702.79
806,2007-10-31,696.04,707.0,707.0,700.69
805,2007-10-30,677.51,699.91,694.77,677.51
804,2007-10-29,672.09,680.0,679.23,677.77
803,2007-10-26,668.06,676.54,674.6,674.03
802,2007-10-25,663.55,678.97,668.51,678.68
801,2007-10-24,659.56,677.47,675.82,672.71
800,2007-10-23,660.0,677.6,675.77,661.26
799,2007-10-22,636.28,655.0,650.75,638.67
798,2007-10-19,643.23,658.49,644.71,654.56
797,2007-10-18,628.5,641.37,639.62,635.41
796,2007-10-17,621.59,634.0,633.48,630.45
795,2007-10-16,611.99,625.92,616.0,618.49
794,2007-10-15,615.55,639.86,620.11,638.47
793,2007-10-12,618.24,638.4,637.39,623.98
792,2007-10-11,609.0,641.41,622.0,633.64
791,2007-10-10,616.8,625.68,625.39,621.36
790,2007-10-09,608.39,623.78,615.185,615.11
789,2007-10-08,593.95,610.26,609.62,595.0
788,2007-10-05,587.01,596.0,594.05,587.01
787,2007-10-04,577.06,585.09,579.03,585.09
786,2007-10-03,580.36,588.99,584.0199,586.25
785,2007-10-02,580.01,596.81,584.39,583.38
784,2007-10-01,569.61,584.35,582.5499,569.97
783,2007-09-28,564.12,569.55,567.27,567.0
782,2007-09-27,565.78,571.74,567.5,571.73
781,2007-09-26,563.81,571.7899,568.16,570.4
780,2007-09-25,562.86,569.56,569.0,564.0
779,2007-09-24,560.0,571.46,568.02,561.0
778,2007-09-21,552.83,560.79,560.1,556.34
777,2007-09-20,546.0301,556.8,552.83,547.0
776,2007-09-19,538.86,549.4499,546.85,539.27
775,2007-09-18,524.27,537.25,535.27,526.52
774,2007-09-17,524.07,529.28,525.3,526.53
773,2007-09-14,522.22,530.27,528.75,523.2
772,2007-09-13,523.22,527.21,524.78,524.06
771,2007-09-12,519.0,527.98,522.65,520.53
770,2007-09-11,515.73,521.65,521.33,516.99
769,2007-09-10,510.88,522.07,514.48,521.28
768,2007-09-07,516.8,521.24,519.35,517.86
767,2007-09-06,518.24,529.83,523.52,529.36
766,2007-09-05,522.25,529.48,527.8,523.4
765,2007-09-04,514.62,528.0,525.15,515.02
764,2007-08-31,511.47,516.5,515.25,513.1
763,2007-08-30,510.578,515.4,511.4,512.36
762,2007-08-29,507.23,513.3,512.88,507.84
761,2007-08-28,505.79,514.98,506.4,511.53
760,2007-08-27,511.4,517.45,513.26,514.43
759,2007-08-24,508.5,515.55,515.0,512.61
758,2007-08-23,507.0,516.13,512.19,516.0
757,2007-08-22,509.25,516.25,512.75,509.96
756,2007-08-21,497.77,508.16,506.61,498.94
755,2007-08-20,496.0,502.56,497.92,502.46
754,2007-08-17,491.65,501.0,500.04,496.21
753,2007-08-16,480.46,496.43,491.52,492.02
752,2007-08-15,496.71,511.69,497.55,509.0
751,2007-08-14,508.0,517.4,508.6,515.72
750,2007-08-13,513.03,519.75,515.5,519.54
749,2007-08-10,505.63,518.72,515.75,510.18
748,2007-08-09,514.63,526.82,514.73,520.8
747,2007-08-08,517.09,525.78,525.78,519.34
746,2007-08-07,509.04,519.88,516.02,509.75
745,2007-08-06,502.5,510.15,510.0,503.0
744,2007-08-03,503.0,513.2,503.0,510.05
743,2007-08-02,509.0,514.99,511.01,513.72
742,2007-08-01,508.14,516.51,512.94,510.5
741,2007-07-31,510.0,520.44,510.0,520.23
740,2007-07-30,510.5,519.34,516.11,512.92
739,2007-07-27,505.5,516.62,511.89,508.53
738,2007-07-26,498.88,512.59,508.0,508.74
737,2007-07-25,505.56,517.02,509.76,516.98
736,2007-07-24,507.11,518.69,514.0001,509.3
735,2007-07-23,512.15,520.0,512.51,519.01
734,2007-07-20,509.5,523.18,520.12,511.9
733,2007-07-19,542.24,553.52,548.59,553.46
732,2007-07-18,543.81,554.5,549.5,553.89
731,2007-07-17,552.38,557.73,555.0,555.04
730,2007-07-16,549.31,558.58,552.99,550.3
729,2007-07-13,547.25,552.67,552.16,547.91
728,2007-07-12,540.22,547.32,545.33,545.86
727,2007-07-11,540.01,546.5,544.47,543.61
726,2007-07-10,541.65,547.0,543.34,543.79
725,2007-07-09,540.26,548.74,542.56,543.0
724,2007-07-06,538.73,543.87,539.4,541.25
723,2007-07-05,532.15,544.4,541.63,535.56
722,2007-07-03,527.5,534.4,534.34,531.06
721,2007-07-02,524.2,531.85,530.38,525.49
720,2007-06-29,519.46,527.4,522.7001,526.02
719,2007-06-28,523.8,529.5,525.01,524.88
718,2007-06-27,519.56,527.99,526.29,525.0
717,2007-06-26,526.24,533.2,530.26,532.73
716,2007-06-25,523.38,534.99,527.42,528.98
715,2007-06-22,516.1,524.99,524.98,516.42
714,2007-06-21,506.28,515.29,514.11,510.98
713,2007-06-20,509.06,518.75,509.97,516.96
712,2007-06-19,511.54,517.25,514.31,514.01
711,2007-06-18,504.24,516.0,515.2,506.18
710,2007-06-15,501.23,509.0,505.89,508.19
709,2007-06-14,501.7,505.88,502.84,505.38
708,2007-06-13,498.69,508.54,505.24,507.0872
707,2007-06-12,503.17,511.67,504.77,508.71
706,2007-06-11,510.0,518.25,511.34,514.02
705,2007-06-08,509.46,519.64,515.49,516.2
704,2007-06-07,512.51,526.5,515.06,519.75
703,2007-06-06,515.26,520.78,518.25,516.75
702,2007-06-05,506.61,519.0,518.84,509.75
701,2007-06-04,497.59,510.51,507.07,497.91
700,2007-06-01,497.93,505.02,500.397,501.0
699,2007-05-31,497.06,508.78,497.909,500.56
698,2007-05-30,483.0,498.84,498.6,484.5
697,2007-05-29,484.0,491.8,487.11,485.0
696,2007-05-25,477.27,484.95,483.52,479.7
695,2007-05-24,471.5,479.2,474.33,475.15
694,2007-05-23,473.75,483.4103,473.97,480.8206
693,2007-05-22,473.0,479.01,475.86,473.0
692,2007-05-21,466.72,479.2,470.6,469.53
691,2007-05-18,469.75,472.7,470.32,472.03
690,2007-05-17,470.81,475.22,470.96,472.46
689,2007-05-16,459.02,473.14,472.61,462.0
688,2007-05-15,457.41,462.54,458.0,461.96
687,2007-05-14,460.0,467.51,461.78,465.48
686,2007-05-11,461.0,467.0,466.74,461.83
685,2007-05-10,461.02,469.49,461.47,467.04
684,2007-05-09,463.88,471.73,469.25,466.15
683,2007-05-08,464.73,468.17,466.81,466.13
682,2007-05-07,466.47,472.82,467.27,472.14
681,2007-05-04,465.88,474.84,471.12,470.12
680,2007-05-03,465.29,474.07,473.23,466.22
679,2007-05-02,465.73,471.08,465.78,468.65
678,2007-05-01,464.17,472.81,469.0,472.19
677,2007-04-30,471.38,481.35,471.38,479.15
676,2007-04-27,478.33,482.4,479.01,480.07
675,2007-04-26,477.11,484.45,481.18,478.1
674,2007-04-25,476.11,481.37,477.99,480.0
673,2007-04-24,475.55,479.98,477.53,478.61
672,2007-04-23,478.26,485.0,479.08,480.1
671,2007-04-20,482.02,492.5,482.48,490.52
670,2007-04-19,469.59,481.95,471.65,474.5
669,2007-04-18,469.53,479.9,476.01,471.26
668,2007-04-17,471.6,476.39,472.8,473.8
667,2007-04-16,468.15,476.99,474.27,468.4566
666,2007-04-13,463.36,468.77,466.29,468.45
665,2007-04-12,462.24,468.0,467.39,464.0
664,2007-04-11,462.61,469.4,464.53,466.06
663,2007-04-10,465.16,470.79,466.5,467.09
662,2007-04-09,465.59,473.0,468.21,472.98
661,2007-04-05,469.62,472.09,471.51,471.3
660,2007-04-04,469.58,473.0,471.02,472.14
659,2007-04-03,464.0,474.25,472.6,464.05
658,2007-04-02,452.12,458.53,458.53,457.76
657,2007-03-30,456.14,463.4,458.16,462.1
656,2007-03-29,455.0,466.0,460.92,464.55
655,2007-03-28,460.15,465.44,461.88,461.87
654,2007-03-27,460.34,465.23,463.62,463.55
653,2007-03-26,455.62,465.0,465.0,460.55
652,2007-03-23,457.08,463.39,461.83,461.45
651,2007-03-22,452.53,462.17,462.04,455.61
650,2007-03-21,445.215,456.57,456.55,445.3
649,2007-03-20,443.6,447.6,445.28,445.79
648,2007-03-19,440.63,448.5,447.23,443.25
647,2007-03-16,439.89,446.7,440.85,445.65
646,2007-03-15,443.94,449.822,446.19,447.86
645,2007-03-14,439.0,448.66,448.0,443.23
644,2007-03-13,442.83,451.93,443.03,450.11
643,2007-03-12,451.11,455.25,454.75,452.57
642,2007-03-09,450.1,458.4,452.96,458.0
641,2007-03-08,454.1,465.5,454.72,459.22
640,2007-03-07,454.29,463.14,455.64,462.69
639,2007-03-06,447.38,459.0,457.55,447.47
638,2007-03-05,437.0,445.5,440.945,437.02
637,2007-03-02,438.68,448.7,438.68,445.11
636,2007-03-01,440.0,452.42,448.23,442.67
635,2007-02-28,443.04,453.67,449.45,450.41
634,2007-02-27,447.17,459.8,448.77,455.0
633,2007-02-26,463.75,475.25,464.93,472.83
632,2007-02-23,467.8,476.95,470.62,475.75
631,2007-02-22,474.39,484.24,475.85,478.69
630,2007-02-21,467.74,478.68,475.86,469.84
629,2007-02-20,464.71,472.75,472.1,468.47
628,2007-02-16,462.06,470.15,469.94,462.8
627,2007-02-15,460.72,466.13,461.47,466.0
626,2007-02-14,459.22,469.13,465.93,460.0
625,2007-02-13,457.26,462.78,459.1,459.155
624,2007-02-12,455.02,462.39,458.29,460.68
623,2007-02-09,461.5,472.68,461.89,471.65
622,2007-02-08,465.15,473.75,471.03,468.05
621,2007-02-07,468.78,474.35,470.01,473.82
620,2007-02-06,467.26,473.3,471.48,468.1
619,2007-02-05,466.19,478.0,467.16,477.5
618,2007-02-02,477.81,485.0,481.5,482.61
617,2007-02-01,481.53,506.01,481.75,506.0
616,2007-01-31,495.51,505.0,501.5,496.49
615,2007-01-30,491.22,498.0,494.32,494.0
614,2007-01-29,490.5,498.75,492.47,498.0
613,2007-01-26,487.03,497.9,495.84,490.93
612,2007-01-25,485.66,504.5,488.09,501.0
611,2007-01-24,483.29,499.54,499.07,484.445
